paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
4060001,1,0,攻击附加火元素系数,火元素的转换系数，实现方式为：攻击附带额外火元素攻击，附带的火攻=角色攻击*火元素系数,迷宫关卡内加成属性,9,2,0
4060101,1,0,火元素攻击,火攻击固定值和,迷宫关卡内加成属性,9,1,0
4060102,1,0,火元素攻击,火攻击提高和，万分比,迷宫关卡内加成属性,9,2,0
4060301,1,0,火元素伤害,火伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4060401,1,0,受到火元素伤害,目标受到火伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4060501,1,0,额外火伤害,额外火伤害固定值和,迷宫关卡内加成属性,9,1,0
4060601,1,0,受到额外火伤害,目标额外受火伤害固定值和,迷宫关卡内加成属性,9,1,0
4060701,1,0,火持续伤害提高,火元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4060801,1,0,受到火持续伤害提高,受到火元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4060901,1,0,额外火持续伤害固定值,额外火元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4061001,1,0,受到额外火持续伤害固定值,受到额外火元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4070000,1,0,攻击附加电元素,标记属性，有这个id表示攻击要额外计算电属性公式,迷宫关卡内加成属性,9,2,0
4070001,1,0,攻击附加电元素系数,电元素的转换系数，实现方式为：攻击附带额外电元素攻击，附带的电攻=角色攻击*电元素系数,迷宫关卡内加成属性,9,2,0
4070101,1,0,电元素攻击,电攻击固定值和,迷宫关卡内加成属性,9,1,0
4070102,1,0,电元素攻击,电攻击提高和，万分比,迷宫关卡内加成属性,9,2,0
4070301,1,0,电元素伤害,电伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4070401,1,0,受到电元素伤害,目标受到电伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4070501,1,0,额外电伤害,额外电伤害固定值和,迷宫关卡内加成属性,9,1,0
4070601,1,0,受到额外电伤害,目标额外受电伤害固定值和,迷宫关卡内加成属性,9,1,0
4070701,1,0,电持续伤害提高,电元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4070801,1,0,受到电持续伤害提高,受到电元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4070901,1,0,额外电持续伤害固定值,额外电元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4071001,1,0,受到额外电持续伤害固定值,受到额外电元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4080000,1,0,攻击附加毒元素,标记属性，有这个id表示攻击要额外计算毒属性公式,迷宫关卡内加成属性,9,2,0
4080001,1,0,攻击附加毒元素系数,毒元素的转换系数，实现方式为：攻击附带额外毒元素攻击，附带的毒攻=角色攻击*毒元素系数,迷宫关卡内加成属性,9,2,0
4080101,1,0,毒元素攻击,毒攻击固定值和,迷宫关卡内加成属性,9,1,0
4080102,1,0,毒元素攻击,毒攻击提高和，万分比,迷宫关卡内加成属性,9,2,0
4080301,1,0,毒元素伤害,毒伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4080401,1,0,受到毒元素伤害,目标受到毒伤害提高和，万分比,迷宫关卡内加成属性,9,2,0
4080501,1,0,额外毒伤害,额外毒伤害固定值和,迷宫关卡内加成属性,9,1,0
4080601,1,0,受到额外毒伤害,目标额外受毒伤害固定值和,迷宫关卡内加成属性,9,1,0
4080701,1,0,毒持续伤害提高,毒元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4080801,1,0,受到毒持续伤害提高,受到毒元素持续伤害提高，万分比,迷宫关卡内加成属性,9,2,0
4080901,1,0,额外毒持续伤害固定值,额外毒元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4081001,1,0,受到额外毒持续伤害固定值,受到额外毒元素持续伤害，固定值,迷宫关卡内加成属性,9,1,0
4042101,1,0,生命上限,生命值上限提高%,迷宫关卡内加成属性,9,2,0
4042102,1,0,生命上限,生命值上限提高,迷宫关卡内加成属性,9,1,0
4042201,1,0,获取护盾,获取护盾提高%,迷宫关卡内加成属性,9,2,0
4042202,1,0,获取护盾,获取护盾,迷宫关卡内加成属性,9,1,0
4042301,1,0,百战不殆效果,百战不殆效果提高%,迷宫关卡内加成属性,9,2,0
4042401,1,0,旋风斩伤害,旋风斩伤害%,迷宫关卡内加成属性,9,2,0
4042501,1,0,多重打击触发几率,多重打击触发几率提高%,迷宫关卡内加成属性,9,2,0
4042601,1,0,每1%暴击率增加暴击伤害,每1%暴击率增加暴击伤害%,迷宫关卡内加成属性,9,2,0
4042701,1,0,致命暴击叠加层数,致命暴击叠加层数,迷宫关卡内加成属性,9,1,0
4042801,1,0,狂暴叠加层数,狂暴叠加层数,迷宫关卡内加成属性,9,1,0
4042901,1,0,复活时恢复血量提高,复活时恢复血量提高%,迷宫关卡内加成属性,9,2,0
4043001,1,0,对冰冻的敌人伤害提高,对冰冻的敌人伤害提高,迷宫关卡内加成属性,9,2,0
4043101,1,0,对燃烧的敌人伤害提高,对燃烧的敌人伤害提高,迷宫关卡内加成属性,9,2,0
4043201,1,0,对触电的敌人伤害提高,对触电的敌人伤害提高,迷宫关卡内加成属性,9,2,0
4043301,1,0,对中毒的敌人伤害提高,对中毒的敌人伤害提高,迷宫关卡内加成属性,9,2,0
4540100,1,0,攻击速度提高,被动技能,迷宫关卡内加成属性,9,1,0
4540200,1,0,攻击速度提高,逻辑id,迷宫关卡内加成属性,9,1,0
4540201,1,0,攻击速度提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4540205,1,0,攻击速度提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4540207,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4540300,1,0,攻击提高,被动技能,迷宫关卡内加成属性,9,1,0
4540400,1,0,攻击提高,逻辑id,迷宫关卡内加成属性,9,1,0
4540401,1,0,攻击提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4540402,1,0,攻击提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4540405,1,0,攻击提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4540407,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4540500,1,0,防御提高,被动技能,迷宫关卡内加成属性,9,1,0
4540600,1,0,防御提高,逻辑id,迷宫关卡内加成属性,9,1,0
4540601,1,0,防御提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4540602,1,0,防御提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4540605,1,0,防御提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4540607,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4540700,1,0,生命提高,被动技能,迷宫关卡内加成属性,9,1,0
4540800,1,0,生命提高,逻辑id,迷宫关卡内加成属性,9,1,0
4540801,1,0,生命提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4540802,1,0,生命提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4540805,1,0,生命提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4540807,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4540900,1,0,击中回血效果提高,被动技能,迷宫关卡内加成属性,9,1,0
4541000,1,0,击中回血效果提高,逻辑id,迷宫关卡内加成属性,9,1,0
4541001,1,0,击中回血效果提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4541002,1,0,击中回血效果提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4541005,1,0,击中回血效果提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4541007,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4541100,1,0,暴击几率提高,被动技能,迷宫关卡内加成属性,9,1,0
4541200,1,0,暴击几率提高,逻辑id,迷宫关卡内加成属性,9,1,0
4541201,1,0,暴击几率提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4541205,1,0,暴击几率提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4541207,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4541300,1,0,暴击伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4541400,1,0,暴击伤害提高,逻辑id,迷宫关卡内加成属性,9,2,0
4541401,1,0,暴击伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,1,0
4541405,1,0,暴击伤害提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4541407,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4541500,1,0,伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4541600,1,0,伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4541601,1,0,伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4541602,1,0,伤害提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4541605,1,0,伤害提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4541607,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4541700,1,0,受到伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4541800,1,0,受到伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4541801,1,0,受到伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4541802,1,0,受到伤害提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4541805,1,0,受到伤害提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4541807,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4541900,1,0,持续伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4542000,1,0,持续伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4542001,1,0,持续伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4542002,1,0,持续伤害提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4542005,1,0,持续伤害提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4542007,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4542100,1,0,受到持续伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4542200,1,0,受到持续伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4542201,1,0,受到持续伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4542202,1,0,受到持续伤害提高固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4542205,1,0,受到持续伤害提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4542207,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4542300,1,0,移动速度提高,被动技能,迷宫关卡内加成属性,9,1,0
4542400,1,0,移动速度提高,逻辑id,迷宫关卡内加成属性,9,1,0
4542401,1,0,移动速度提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4542405,1,0,移动速度提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4542407,1,0,效果可叠加最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4542500,1,0,获取护盾提高,被动技能,迷宫关卡内加成属性,9,1,0
4542600,1,0,获取护盾提高,逻辑id,迷宫关卡内加成属性,9,1,0
4542601,1,0,获取护盾提高万分比,参数-参数1,迷宫关卡内加成属性,9,1,0
4542605,1,0,获取护盾提高持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4542607,1,0,触发的效果最大层数,参数-参数7可叠加上限,迷宫关卡内加成属性,9,1,0
4550100,0,0,攻击使目标冰冻,被动技能,迷宫关卡内加成属性,9,1,0
4550200,0,0,冰冻状态,逻辑id,迷宫关卡内加成属性,9,1,0
4550205,0,0,冰冻持续时间,参数-参数5持续时间,迷宫关卡内加成属性,9,1,0
4550206,0,0,冰冻状态的命中几率,参数-参数6命中率,迷宫关卡内加成属性,9,2,0
4550300,0,0,冰霜新星,主动技能,迷宫关卡内加成属性,9,1,0
4550400,0,0,攻击次数触发释放冰霜新星,被动技能,迷宫关卡内加成属性,9,1,0
4550500,0,0,攻击次数触发释放冰霜新星,逻辑id,迷宫关卡内加成属性,9,1,0
4550501,0,0,需要攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
4550502,0,0,释放几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4550503,0,0,释放次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4550600,0,0,冰霜新星额外释放冰霜新星,被动技能,迷宫关卡内加成属性,9,1,0
4550700,0,0,冰霜新星额外释放冰霜新星,逻辑id,迷宫关卡内加成属性,9,1,0
4550701,0,0,额外触发冰霜新星时间间隔,参数-参数1,迷宫关卡内加成属性,9,1,0
4550702,0,0,额外触发冰霜新星几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4550703,0,0,额外触发冰霜新星次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4550800,0,0,双重冰冻额外伤害,被动技能,迷宫关卡内加成属性,9,1,0
4550900,0,0,使冰冻目标再次冰冻造成额外伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4550901,0,0,最终冰元素伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4550902,0,0,额外冰元素伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4551000,0,0,冰冻时额外造成伤害,被动技能,迷宫关卡内加成属性,9,1,0
4551100,0,0,冰冻时额外造成伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4551101,0,0,冰冻时额外伤害目标最大生命系数,参数-参数1,迷宫关卡内加成属性,9,3,0
4551102,0,0,冰冻时额外伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4551103,0,0,冰冻时额外伤害触发间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
4551200,0,0,攻击冰冻目标触发额外伤害,被动技能,迷宫关卡内加成属性,9,1,0
4551300,0,0,攻击冰冻目标触发额外伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4551301,0,0,最终冰元素伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4551302,0,0,最终冰元素伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4551400,0,0,冰霜新星造成冰冻几率增加,被动技能,迷宫关卡内加成属性,9,1,0
4551500,0,0,冰霜新星造成冰冻几率增加,逻辑id,迷宫关卡内加成属性,9,1,0
4551501,0,0,冰霜新星额外增加冰冻几率,参数-参数1,迷宫关卡内加成属性,9,2,0
4560100,1,0,攻击使目标燃烧,被动技能,迷宫关卡内加成属性,9,1,0
4560200,1,0,燃烧状态,逻辑id,迷宫关卡内加成属性,9,1,0
4560201,1,0,燃烧伤害系数万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4560202,1,0,燃烧伤害系数固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4560205,1,0,燃烧持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4560206,1,0,燃烧的命中率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
4560208,1,0,伤害结算间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
4560300,1,0,陨石,主动技能,迷宫关卡内加成属性,9,1,0
4560400,1,0,自动释放陨石,被动技能,迷宫关卡内加成属性,9,1,0
4560500,1,0,自动释放陨石,逻辑id,迷宫关卡内加成属性,9,1,0
4560501,1,0,自动释放陨石需要攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
4560502,1,0,自动释放陨石几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4560503,1,0,自动释放陨石次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4560600,1,0,燃烧状态受到伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4560700,1,0,燃烧状态受到伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4560701,1,0,受到伤害提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4560800,1,0,陨石造成燃烧命中率增加,被动技能,迷宫关卡内加成属性,9,1,0
4560900,1,0,陨石造成燃烧命中率增加,逻辑id,迷宫关卡内加成属性,9,1,0
4560901,1,0,陨石额外增加燃烧命中率,参数-参数1,迷宫关卡内加成属性,9,2,0
4561000,1,0,燃烧时死亡触发死亡爆炸,被动技能,迷宫关卡内加成属性,9,1,0
4561100,1,0,燃烧时死亡触发死亡爆炸,逻辑id,迷宫关卡内加成属性,9,1,0
4561102,1,0,释放闪电链的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4561103,1,0,释放闪电链的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4561200,1,0,死亡爆炸,主动技能,迷宫关卡内加成属性,9,1,0
4561300,1,0,燃烧时被攻击受到额外伤害,被动技能,迷宫关卡内加成属性,9,1,0
4561400,1,0,燃烧时被攻击受到额外伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4561401,1,0,额外伤害万分比,参数-参数1,迷宫关卡内加成属性,9,1,0
4561402,1,0,额外伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4561407,1,0,效果触发间隔,参数-参数8,迷宫关卡内加成属性,9,1,0
4570100,1,0,攻击使目标触电,被动技能,迷宫关卡内加成属性,9,1,0
4570200,1,0,触电状态,逻辑id,迷宫关卡内加成属性,9,1,0
4570201,1,0,触电额外受最终伤害万分比,参数-参数1,迷宫关卡内加成属性,9,1,0
4570202,1,0,触电额外伤害固定值,参数-参数2,迷宫关卡内加成属性,9,2,0
4570205,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4570206,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,1,0
4570300,1,0,闪电链,主动技能,迷宫关卡内加成属性,9,2,0
4570400,1,0,闪电链弹射效果,被动技能,迷宫关卡内加成属性,9,1,0
4570500,1,0,闪电链弹射效果,逻辑id,迷宫关卡内加成属性,9,1,0
4570501,1,0,最大可弹射次数,参数-参数1,迷宫关卡内加成属性,9,1,0
4570502,1,0,同目标可弹射次数,参数-参数2,迷宫关卡内加成属性,9,1,0
4570503,1,0,每次弹射伤害降低,参数-参数3,迷宫关卡内加成属性,9,2,0
4570600,1,0,攻击触发释放闪电链,被动技能,迷宫关卡内加成属性,9,1,0
4570700,1,0,攻击触发释放闪电链,逻辑id,迷宫关卡内加成属性,9,1,0
4570701,1,0,需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
4570702,1,0,释放闪电链的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4570703,1,0,释放闪电链的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4570800,1,0,触电时被攻击受到伤害提高,被动技能,迷宫关卡内加成属性,9,1,0
4570900,1,0,触电时被攻击受到伤害提高,逻辑id,迷宫关卡内加成属性,9,1,0
4570901,1,0,受伤提高万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4570902,1,0,额外伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4571000,1,0,造成触电时触发触电伤害,被动技能,迷宫关卡内加成属性,9,1,0
4571100,1,0,造成触电时触发触电伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4571101,1,0,立即造成触电伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4571102,1,0,触发次数,参数-参数2,迷宫关卡内加成属性,9,1,0
4571103,1,0,触发间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
4571200,1,0,触发触电伤害时释放电磁爆炸,被动技能,迷宫关卡内加成属性,9,1,0
4571300,1,0,触发触电伤害时释放电磁爆炸,逻辑id,迷宫关卡内加成属性,9,1,0
4571302,1,0,释放闪电链的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4571303,1,0,释放闪电链的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4571400,1,0,电磁爆炸,主动技能,迷宫关卡内加成属性,9,1,0
4580100,1,0,攻击使目标中毒,被动技能,迷宫关卡内加成属性,9,1,0
4580200,1,0,中毒状态,逻辑id,迷宫关卡内加成属性,9,1,0
4580201,1,0,中毒持续伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4580202,1,0,中毒持续伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4580205,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4580206,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
4580207,1,0,可叠加最大层数,参数-参数7-最大层数,迷宫关卡内加成属性,9,1,0
4580208,1,0,中毒结算间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
4580300,1,0,中毒传染,主动技能,迷宫关卡内加成属性,9,1,0
4580400,1,0,攻击触发释放中毒传染,被动技能,迷宫关卡内加成属性,9,1,0
4580500,1,0,攻击触发释放中毒传染,逻辑id,迷宫关卡内加成属性,9,1,0
4580501,1,0,释放传染需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,2,0
4580502,1,0,释放传染的几率,参数-参数2,迷宫关卡内加成属性,9,1,0
4580503,1,0,释放传染的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4580505,1,0,传染的技能id,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4580600,1,0,中毒目标再次中毒受到额外中毒伤害,被动技能,迷宫关卡内加成属性,9,1,0
4580700,1,0,中毒目标再次中毒受到额外中毒伤害,逻辑id,迷宫关卡内加成属性,9,1,0
4580701,1,0,触发中毒伤害次数,参数-参数1,迷宫关卡内加成属性,9,2,0
4580702,1,0,每次中毒造成的伤害万分比,参数-参数2,迷宫关卡内加成属性,9,2,0
4580800,1,0,中毒死亡释放瘟疫,被动技能,迷宫关卡内加成属性,9,1,0
4580900,1,0,中毒死亡释放瘟疫,逻辑id,迷宫关卡内加成属性,9,1,0
4580902,1,0,释放瘟疫的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4580903,1,0,释放瘟疫的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4581000,1,0,瘟疫传染,主动技能,迷宫关卡内加成属性,9,1,0
4581100,1,0,瘟疫状态,被动技能,迷宫关卡内加成属性,9,1,0
4581200,1,0,瘟疫状态,逻辑id,迷宫关卡内加成属性,9,1,0
4581201,1,0,瘟疫持续伤害万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4581202,1,0,瘟疫持续伤害固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4581205,1,0,持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4581206,1,0,命中几率,参数-参数6-命中率,迷宫关卡内加成属性,9,2,0
4581207,1,0,可叠加最大层数,参数-参数7-最大层数,迷宫关卡内加成属性,9,1,0
4581208,1,0,瘟疫结算间隔,参数-参数3,迷宫关卡内加成属性,9,1,0
4590100,1,0,损失指定血量时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
4590200,1,0,损失指定血量时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
4590201,1,0,损失指定血量大于等于自身百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
4590202,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4590203,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4590300,1,0,获得护盾,被动技能,迷宫关卡内加成属性,9,1,0
4590400,1,0,获得护盾,逻辑id,迷宫关卡内加成属性,9,1,0
4590401,1,0,护盾量等于最大生命值百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
4590405,1,0,护盾持续时间,参数-参数5-持续时间,迷宫关卡内加成属性,9,1,0
4590500,1,0,有护盾时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
4590600,1,0,有护盾时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
4590602,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4590603,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4590700,1,0,击杀触发技能效果,被动技能,迷宫关卡内加成属性,9,1,0
4590800,1,0,击杀触发技能效果,逻辑id,迷宫关卡内加成属性,9,1,0
4590802,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4590803,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4590900,1,0,额外回血效果,被动技能,迷宫关卡内加成属性,9,1,0
4591000,1,0,额外回血效果,逻辑id,迷宫关卡内加成属性,9,1,0
4591001,1,0,回复击中回血效果系数万分比,参数-参数1,迷宫关卡内加成属性,9,2,0
4591002,1,0,回复生命固定值,参数-参数2,迷宫关卡内加成属性,9,1,0
4591003,1,0,击杀回血,参数-参数3,迷宫关卡内加成属性,9,3,0
4591100,1,0,生命值高于百万分比时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
4591200,1,0,生命值高于百万分比时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
4591201,1,0,指定百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
4591202,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4591203,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4591300,1,0,生命值低于百万分比时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
4591400,1,0,生命值低于百万分比时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
4591401,1,0,指定百万分比,参数-参数1,迷宫关卡内加成属性,9,3,0
4591402,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4591403,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4591500,1,0,死亡时触发技能,被动技能,迷宫关卡内加成属性,9,1,0
4591600,1,0,死亡时触发技能,逻辑id,迷宫关卡内加成属性,9,1,0
4591602,1,0,触发几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4591603,1,0,触发次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4591700,1,0,复活,主动技能,迷宫关卡内加成属性,9,1,0
4591800,1,0,复活,被动技能,迷宫关卡内加成属性,9,1,0
4591900,1,0,复活,逻辑id,迷宫关卡内加成属性,9,1,0
4591902,1,0,每次挑战最大触发次数,参数-参数2,迷宫关卡内加成属性,9,1,0
4591908,1,0,复活触发冷却时间,参数-参数8,迷宫关卡内加成属性,9,1,0
4592000,1,0,击杀回血效果提高,被动技能,迷宫关卡内加成属性,9,1,0
4592100,1,0,击杀回血效果提高,逻辑id,迷宫关卡内加成属性,9,1,0
4592101,1,0,击杀回血效果提高,参数-参数1,迷宫关卡内加成属性,9,2,0
4592200,1,0,攻击击中回血,被动技能,迷宫关卡内加成属性,9,1,0
4592201,1,0,攻击击中回血,参数-参数2,迷宫关卡内加成属性,9,1,0
4592202,1,0,普攻击中回复最大生命值百万分比,参数-参数3,迷宫关卡内加成属性,9,1,0
4592300,1,0,普攻击中回血效果提高,被动技能,迷宫关卡内加成属性,9,1,0
4592400,1,0,普攻击中回血效果提高,逻辑id,迷宫关卡内加成属性,9,1,0
4592401,1,0,普攻击中回血效果提高万分比,参数-参数1,迷宫关卡内加成属性,9,1,0
4600100,1,0,攻击触发释放技能,被动技能,迷宫关卡内加成属性,9,1,0
4600200,1,0,攻击触发释放技能,逻辑id,迷宫关卡内加成属性,9,1,0
4600201,1,0,攻击释放多重打击需要的攻击次数,参数-参数1,迷宫关卡内加成属性,9,1,0
4600202,1,0,攻击释放多重打击的几率,参数-参数2,迷宫关卡内加成属性,9,2,0
4600203,1,0,攻击释放多重打击的次数,参数-参数3,迷宫关卡内加成属性,9,1,0
4600300,1,0,多重打击效果,被动技能,迷宫关卡内加成属性,9,1,0
4600400,1,0,多重打击效果,逻辑id,迷宫关卡内加成属性,9,1,0
