paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
313316201,3133162,1,100,3000,3592201:1064_3592200:1,3592201:1064_3592200:1,4592201:1064,4592201:1064,101,
313326201,3133262,1,100,3000,9101:50476,9101:50476,3020101:9590,3020101:10600,5,
313336201,3133362,1,100,3000,9101:50476,9101:50476,3020101:9590,3020101:10600,5,
313346201,3133462,1,100,3000,9101:50476,9101:50476,3020101:9590,3020101:10600,5,
313356201,3133562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313366201,3133662,1,100,3000,9101:50476,9101:50476,3020101:9590,3020101:10600,5,
313376201,3133762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313386201,3133862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313416201,3134162,1,100,3000,3592201:1072_3592200:1,3592201:1072_3592200:1,4592201:1072,4592201:1072,101,
313426201,3134262,1,100,3000,9101:52495,9101:52495,3020101:9974,3020101:11024,5,
313436201,3134362,1,100,3000,9101:52495,9101:52495,3020101:9974,3020101:11024,5,
313446201,3134462,1,100,3000,9101:52495,9101:52495,3020101:9974,3020101:11024,5,
313456201,3134562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313466201,3134662,1,100,3000,9101:52495,9101:52495,3020101:9974,3020101:11024,5,
313476201,3134762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313486201,3134862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313516201,3135162,1,100,3000,3592201:1080_3592200:1,3592201:1080_3592200:1,4592201:1080,4592201:1080,101,
313526201,3135262,1,100,3000,9101:54595,9101:54595,3020101:10373,3020101:11465,5,
313536201,3135362,1,100,3000,9101:54595,9101:54595,3020101:10373,3020101:11465,5,
313546201,3135462,1,100,3000,9101:54595,9101:54595,3020101:10373,3020101:11465,5,
313556201,3135562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313566201,3135662,1,100,3000,9101:54595,9101:54595,3020101:10373,3020101:11465,5,
313576201,3135762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313586201,3135862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313616201,3136162,1,100,3000,3592201:1088_3592200:1,3592201:1088_3592200:1,4592201:1088,4592201:1088,101,
313626201,3136262,1,100,3000,9101:56779,9101:56779,3020101:10788,3020101:11924,5,
313636201,3136362,1,100,3000,9101:56779,9101:56779,3020101:10788,3020101:11924,5,
313646201,3136462,1,100,3000,9101:56779,9101:56779,3020101:10788,3020101:11924,5,
313656201,3136562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313666201,3136662,1,100,3000,9101:56779,9101:56779,3020101:10788,3020101:11924,5,
313676201,3136762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313686201,3136862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313716201,3137162,1,100,3000,3592201:1096_3592200:1,3592201:1096_3592200:1,4592201:1096,4592201:1096,101,
313726201,3137262,1,100,3000,9101:59051,9101:59051,3020101:11220,3020101:12401,5,
313736201,3137362,1,100,3000,9101:59051,9101:59051,3020101:11220,3020101:12401,5,
313746201,3137462,1,100,3000,9101:59051,9101:59051,3020101:11220,3020101:12401,5,
313756201,3137562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313766201,3137662,1,100,3000,9101:59051,9101:59051,3020101:11220,3020101:12401,5,
313776201,3137762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313786201,3137862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313816201,3138162,1,100,3000,3592201:1104_3592200:1,3592201:1104_3592200:1,4592201:1104,4592201:1104,101,
313826201,3138262,1,100,3000,9101:61412,9101:61412,3020101:11668,3020101:12896,5,
313836201,3138362,1,100,3000,9101:61412,9101:61412,3020101:11668,3020101:12896,5,
313846201,3138462,1,100,3000,9101:61412,9101:61412,3020101:11668,3020101:12896,5,
313856201,3138562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313866201,3138662,1,100,3000,9101:61412,9101:61412,3020101:11668,3020101:12896,5,
313876201,3138762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313886201,3138862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313916201,3139162,1,100,3000,3592201:1112_3592200:1,3592201:1112_3592200:1,4592201:1112,4592201:1112,101,
313926201,3139262,1,100,3000,9101:63869,9101:63869,3020101:12135,3020101:13413,5,
313936201,3139362,1,100,3000,9101:63869,9101:63869,3020101:12135,3020101:13413,5,
313946201,3139462,1,100,3000,9101:63869,9101:63869,3020101:12135,3020101:13413,5,
313956201,3139562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313966201,3139662,1,100,3000,9101:63869,9101:63869,3020101:12135,3020101:13413,5,
313976201,3139762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
313986201,3139862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314016201,3140162,1,100,3000,3592201:1120_3592200:1,3592201:1120_3592200:1,4592201:1120,4592201:1120,101,
314026201,3140262,1,100,3000,9101:66424,9101:66424,3020101:12621,3020101:13949,5,
314036201,3140362,1,100,3000,9101:66424,9101:66424,3020101:12621,3020101:13949,5,
314046201,3140462,1,100,3000,9101:66424,9101:66424,3020101:12621,3020101:13949,5,
314056201,3140562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314066201,3140662,1,100,3000,9101:66424,9101:66424,3020101:12621,3020101:13949,5,
314076201,3140762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314086201,3140862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314116201,3141162,1,100,3000,3592201:1128_3592200:1,3592201:1128_3592200:1,4592201:1128,4592201:1128,101,
314126201,3141262,1,100,3000,9101:73066,9101:73066,3020101:13882,3020101:15344,5,
314136201,3141362,1,100,3000,9101:73066,9101:73066,3020101:13882,3020101:15344,5,
314146201,3141462,1,100,3000,9101:73066,9101:73066,3020101:13882,3020101:15344,5,
314156201,3141562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314166201,3141662,1,100,3000,9101:73066,9101:73066,3020101:13882,3020101:15344,5,
314176201,3141762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314186201,3141862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314216201,3142162,1,100,3000,3592201:1136_3592200:1,3592201:1136_3592200:1,4592201:1136,4592201:1136,101,
314226201,3142262,1,100,3000,9101:75989,9101:75989,3020101:14438,3020101:15958,5,
314236201,3142362,1,100,3000,9101:75989,9101:75989,3020101:14438,3020101:15958,5,
314246201,3142462,1,100,3000,9101:75989,9101:75989,3020101:14438,3020101:15958,5,
314256201,3142562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314266201,3142662,1,100,3000,9101:75989,9101:75989,3020101:14438,3020101:15958,5,
314276201,3142762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314286201,3142862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314316201,3143162,1,100,3000,3592201:1144_3592200:1,3592201:1144_3592200:1,4592201:1144,4592201:1144,101,
314326201,3143262,1,100,3000,9101:79028,9101:79028,3020101:15016,3020101:16596,5,
314336201,3143362,1,100,3000,9101:79028,9101:79028,3020101:15016,3020101:16596,5,
314346201,3143462,1,100,3000,9101:79028,9101:79028,3020101:15016,3020101:16596,5,
314356201,3143562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314366201,3143662,1,100,3000,9101:79028,9101:79028,3020101:15016,3020101:16596,5,
314376201,3143762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314386201,3143862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314416201,3144162,1,100,3000,3592201:1152_3592200:1,3592201:1152_3592200:1,4592201:1152,4592201:1152,101,
314426201,3144262,1,100,3000,9101:82189,9101:82189,3020101:15616,3020101:17260,5,
314436201,3144362,1,100,3000,9101:82189,9101:82189,3020101:15616,3020101:17260,5,
314446201,3144462,1,100,3000,9101:82189,9101:82189,3020101:15616,3020101:17260,5,
314456201,3144562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314466201,3144662,1,100,3000,9101:82189,9101:82189,3020101:15616,3020101:17260,5,
314476201,3144762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314486201,3144862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314516201,3145162,1,100,3000,3592201:1160_3592200:1,3592201:1160_3592200:1,4592201:1160,4592201:1160,101,
314526201,3145262,1,100,3000,9101:85477,9101:85477,3020101:16240,3020101:17950,5,
314536201,3145362,1,100,3000,9101:85477,9101:85477,3020101:16240,3020101:17950,5,
314546201,3145462,1,100,3000,9101:85477,9101:85477,3020101:16240,3020101:17950,5,
314556201,3145562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314566201,3145662,1,100,3000,9101:85477,9101:85477,3020101:16240,3020101:17950,5,
314576201,3145762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314586201,3145862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314616201,3146162,1,100,3000,3592201:1168_3592200:1,3592201:1168_3592200:1,4592201:1168,4592201:1168,101,
314626201,3146262,1,100,3000,9101:88896,9101:88896,3020101:16890,3020101:18668,5,
314636201,3146362,1,100,3000,9101:88896,9101:88896,3020101:16890,3020101:18668,5,
314646201,3146462,1,100,3000,9101:88896,9101:88896,3020101:16890,3020101:18668,5,
314656201,3146562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314666201,3146662,1,100,3000,9101:88896,9101:88896,3020101:16890,3020101:18668,5,
314676201,3146762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314686201,3146862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314716201,3147162,1,100,3000,3592201:1176_3592200:1,3592201:1176_3592200:1,4592201:1176,4592201:1176,101,
314726201,3147262,1,100,3000,9101:92452,9101:92452,3020101:17566,3020101:19415,5,
314736201,3147362,1,100,3000,9101:92452,9101:92452,3020101:17566,3020101:19415,5,
314746201,3147462,1,100,3000,9101:92452,9101:92452,3020101:17566,3020101:19415,5,
314756201,3147562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314766201,3147662,1,100,3000,9101:92452,9101:92452,3020101:17566,3020101:19415,5,
314776201,3147762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314786201,3147862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314816201,3148162,1,100,3000,3592201:1184_3592200:1,3592201:1184_3592200:1,4592201:1184,4592201:1184,101,
314826201,3148262,1,100,3000,9101:96150,9101:96150,3020101:18269,3020101:20192,5,
314836201,3148362,1,100,3000,9101:96150,9101:96150,3020101:18269,3020101:20192,5,
314846201,3148462,1,100,3000,9101:96150,9101:96150,3020101:18269,3020101:20192,5,
314856201,3148562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314866201,3148662,1,100,3000,9101:96150,9101:96150,3020101:18269,3020101:20192,5,
314876201,3148762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314886201,3148862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314916201,3149162,1,100,3000,3592201:1192_3592200:1,3592201:1192_3592200:1,4592201:1192,4592201:1192,101,
314926201,3149262,1,100,3000,9101:99996,9101:99996,3020101:18999,3020101:20999,5,
314936201,3149362,1,100,3000,9101:99996,9101:99996,3020101:18999,3020101:20999,5,
314946201,3149462,1,100,3000,9101:99996,9101:99996,3020101:18999,3020101:20999,5,
314956201,3149562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314966201,3149662,1,100,3000,9101:99996,9101:99996,3020101:18999,3020101:20999,5,
314976201,3149762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
314986201,3149862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315016201,3150162,1,100,3000,3592201:1200_3592200:1,3592201:1200_3592200:1,4592201:1200,4592201:1200,101,
315026201,3150262,1,100,3000,9101:103996,9101:103996,3020101:19759,3020101:21839,5,
315036201,3150362,1,100,3000,9101:103996,9101:103996,3020101:19759,3020101:21839,5,
315046201,3150462,1,100,3000,9101:103996,9101:103996,3020101:19759,3020101:21839,5,
315056201,3150562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315066201,3150662,1,100,3000,9101:103996,9101:103996,3020101:19759,3020101:21839,5,
315076201,3150762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315086201,3150862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315116201,3151162,1,100,3000,3592201:1208_3592200:1,3592201:1208_3592200:1,4592201:1208,4592201:1208,101,
315126201,3151262,1,100,3000,9101:114395,9101:114395,3020101:21735,3020101:24023,5,
315136201,3151362,1,100,3000,9101:114395,9101:114395,3020101:21735,3020101:24023,5,
315146201,3151462,1,100,3000,9101:114395,9101:114395,3020101:21735,3020101:24023,5,
315156201,3151562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315166201,3151662,1,100,3000,9101:114395,9101:114395,3020101:21735,3020101:24023,5,
315176201,3151762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315186201,3151862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315216201,3152162,1,100,3000,3592201:1216_3592200:1,3592201:1216_3592200:1,4592201:1216,4592201:1216,101,
315226201,3152262,1,100,3000,9101:118971,9101:118971,3020101:22604,3020101:24984,5,
315236201,3152362,1,100,3000,9101:118971,9101:118971,3020101:22604,3020101:24984,5,
315246201,3152462,1,100,3000,9101:118971,9101:118971,3020101:22604,3020101:24984,5,
315256201,3152562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315266201,3152662,1,100,3000,9101:118971,9101:118971,3020101:22604,3020101:24984,5,
315276201,3152762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315286201,3152862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315316201,3153162,1,100,3000,3592201:1224_3592200:1,3592201:1224_3592200:1,4592201:1224,4592201:1224,101,
315326201,3153262,1,100,3000,9101:123730,9101:123730,3020101:23509,3020101:25983,5,
315336201,3153362,1,100,3000,9101:123730,9101:123730,3020101:23509,3020101:25983,5,
315346201,3153462,1,100,3000,9101:123730,9101:123730,3020101:23509,3020101:25983,5,
315356201,3153562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315366201,3153662,1,100,3000,9101:123730,9101:123730,3020101:23509,3020101:25983,5,
315376201,3153762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315386201,3153862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315416201,3154162,1,100,3000,3592201:1232_3592200:1,3592201:1232_3592200:1,4592201:1232,4592201:1232,101,
315426201,3154262,1,100,3000,9101:128679,9101:128679,3020101:24449,3020101:27023,5,
315436201,3154362,1,100,3000,9101:128679,9101:128679,3020101:24449,3020101:27023,5,
315446201,3154462,1,100,3000,9101:128679,9101:128679,3020101:24449,3020101:27023,5,
315456201,3154562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315466201,3154662,1,100,3000,9101:128679,9101:128679,3020101:24449,3020101:27023,5,
315476201,3154762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315486201,3154862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315516201,3155162,1,100,3000,3592201:1240_3592200:1,3592201:1240_3592200:1,4592201:1240,4592201:1240,101,
315526201,3155262,1,100,3000,9101:133826,9101:133826,3020101:25427,3020101:28103,5,
315536201,3155362,1,100,3000,9101:133826,9101:133826,3020101:25427,3020101:28103,5,
315546201,3155462,1,100,3000,9101:133826,9101:133826,3020101:25427,3020101:28103,5,
315556201,3155562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315566201,3155662,1,100,3000,9101:133826,9101:133826,3020101:25427,3020101:28103,5,
315576201,3155762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315586201,3155862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315616201,3156162,1,100,3000,3592201:1248_3592200:1,3592201:1248_3592200:1,4592201:1248,4592201:1248,101,
315626201,3156262,1,100,3000,9101:139179,9101:139179,3020101:26444,3020101:29228,5,
315636201,3156362,1,100,3000,9101:139179,9101:139179,3020101:26444,3020101:29228,5,
315646201,3156462,1,100,3000,9101:139179,9101:139179,3020101:26444,3020101:29228,5,
315656201,3156562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315666201,3156662,1,100,3000,9101:139179,9101:139179,3020101:26444,3020101:29228,5,
315676201,3156762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315686201,3156862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315716201,3157162,1,100,3000,3592201:1256_3592200:1,3592201:1256_3592200:1,4592201:1256,4592201:1256,101,
315726201,3157262,1,100,3000,9101:144746,9101:144746,3020101:27502,3020101:30396,5,
315736201,3157362,1,100,3000,9101:144746,9101:144746,3020101:27502,3020101:30396,5,
315746201,3157462,1,100,3000,9101:144746,9101:144746,3020101:27502,3020101:30396,5,
315756201,3157562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315766201,3157662,1,100,3000,9101:144746,9101:144746,3020101:27502,3020101:30396,5,
315776201,3157762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315786201,3157862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315816201,3158162,1,100,3000,3592201:1264_3592200:1,3592201:1264_3592200:1,4592201:1264,4592201:1264,101,
315826201,3158262,1,100,3000,9101:150536,9101:150536,3020101:28602,3020101:31612,5,
315836201,3158362,1,100,3000,9101:150536,9101:150536,3020101:28602,3020101:31612,5,
315846201,3158462,1,100,3000,9101:150536,9101:150536,3020101:28602,3020101:31612,5,
315856201,3158562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315866201,3158662,1,100,3000,9101:150536,9101:150536,3020101:28602,3020101:31612,5,
315876201,3158762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315886201,3158862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315916201,3159162,1,100,3000,3592201:1272_3592200:1,3592201:1272_3592200:1,4592201:1272,4592201:1272,101,
315926201,3159262,1,100,3000,9101:156557,9101:156557,3020101:29745,3020101:32877,5,
315936201,3159362,1,100,3000,9101:156557,9101:156557,3020101:29745,3020101:32877,5,
315946201,3159462,1,100,3000,9101:156557,9101:156557,3020101:29745,3020101:32877,5,
315956201,3159562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315966201,3159662,1,100,3000,9101:156557,9101:156557,3020101:29745,3020101:32877,5,
315976201,3159762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
315986201,3159862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
316016201,3160162,1,100,3000,3592201:1280_3592200:1,3592201:1280_3592200:1,4592201:1280,4592201:1280,101,
316026201,3160262,1,100,3000,9101:162819,9101:162819,3020101:30936,3020101:34192,5,
316036201,3160362,1,100,3000,9101:162819,9101:162819,3020101:30936,3020101:34192,5,
316046201,3160462,1,100,3000,9101:162819,9101:162819,3020101:30936,3020101:34192,5,
316056201,3160562,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
316066201,3160662,1,100,3000,9101:162819,9101:162819,3020101:30936,3020101:34192,5,
316076201,3160762,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
316086201,3160862,1,100,3000,3040901:200,3040901:200,4040901:200,4040901:200,100,
500116201,5001162,1,100,3000,3592201:10_3592200:1,3592201:10_3592200:1,4592201:10,4592201:10,101,
500126201,5001262,1,100,3000,9101:10,9101:10,3020101:2,3020101:2,5,
500136201,5001362,1,100,3000,9101:10,9101:10,3020101:2,3020101:2,5,
500146201,5001462,1,100,3000,9101:10,9101:10,3020101:2,3020101:2,5,
500156201,5001562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500166201,5001662,1,100,3000,9101:10,9101:10,3020101:2,3020101:2,5,
500176201,5001762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500186201,5001862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500216201,5002162,1,100,3000,3592201:20_3592200:1,3592201:20_3592200:1,4592201:20,4592201:20,101,
500226201,5002262,1,100,3000,9101:17,9101:17,3020101:3,3020101:3,5,
500236201,5002362,1,100,3000,9101:17,9101:17,3020101:3,3020101:3,5,
500246201,5002462,1,100,3000,9101:17,9101:17,3020101:3,3020101:3,5,
500256201,5002562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500266201,5002662,1,100,3000,9101:17,9101:17,3020101:3,3020101:3,5,
500276201,5002762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500286201,5002862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500316201,5003162,1,100,3000,3592201:30_3592200:1,3592201:30_3592200:1,4592201:30,4592201:30,101,
500326201,5003262,1,100,3000,9101:29,9101:29,3020101:6,3020101:6,5,
500336201,5003362,1,100,3000,9101:29,9101:29,3020101:6,3020101:6,5,
500346201,5003462,1,100,3000,9101:29,9101:29,3020101:6,3020101:6,5,
500356201,5003562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500366201,5003662,1,100,3000,9101:29,9101:29,3020101:6,3020101:6,5,
500376201,5003762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500386201,5003862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500416201,5004162,1,100,3000,3592201:40_3592200:1,3592201:40_3592200:1,4592201:40,4592201:40,101,
500426201,5004262,1,100,3000,9101:43,9101:43,3020101:9,3020101:9,5,
500436201,5004362,1,100,3000,9101:43,9101:43,3020101:9,3020101:9,5,
500446201,5004462,1,100,3000,9101:43,9101:43,3020101:9,3020101:9,5,
500456201,5004562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500466201,5004662,1,100,3000,9101:43,9101:43,3020101:9,3020101:9,5,
500476201,5004762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500486201,5004862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500516201,5005162,1,100,3000,3592201:50_3592200:1,3592201:50_3592200:1,4592201:50,4592201:50,101,
500526201,5005262,1,100,3000,9101:60,9101:60,3020101:12,3020101:12,5,
500536201,5005362,1,100,3000,9101:60,9101:60,3020101:12,3020101:12,5,
500546201,5005462,1,100,3000,9101:60,9101:60,3020101:12,3020101:12,5,
500556201,5005562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500566201,5005662,1,100,3000,9101:60,9101:60,3020101:12,3020101:12,5,
500576201,5005762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500586201,5005862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500616201,5006162,1,100,3000,3592201:60_3592200:1,3592201:60_3592200:1,4592201:60,4592201:60,101,
500626201,5006262,1,100,3000,9101:79,9101:79,3020101:16,3020101:16,5,
500636201,5006362,1,100,3000,9101:79,9101:79,3020101:16,3020101:16,5,
500646201,5006462,1,100,3000,9101:79,9101:79,3020101:16,3020101:16,5,
500656201,5006562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500666201,5006662,1,100,3000,9101:79,9101:79,3020101:16,3020101:16,5,
500676201,5006762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500686201,5006862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500716201,5007162,1,100,3000,3592201:70_3592200:1,3592201:70_3592200:1,4592201:70,4592201:70,101,
500726201,5007262,1,100,3000,9101:98,9101:98,3020101:20,3020101:20,5,
500736201,5007362,1,100,3000,9101:98,9101:98,3020101:20,3020101:20,5,
500746201,5007462,1,100,3000,9101:98,9101:98,3020101:20,3020101:20,5,
500756201,5007562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500766201,5007662,1,100,3000,9101:98,9101:98,3020101:20,3020101:20,5,
500776201,5007762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500786201,5007862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500816201,5008162,1,100,3000,3592201:80_3592200:1,3592201:80_3592200:1,4592201:80,4592201:80,101,
500826201,5008262,1,100,3000,9101:117,9101:117,3020101:23,3020101:23,5,
500836201,5008362,1,100,3000,9101:117,9101:117,3020101:23,3020101:23,5,
500846201,5008462,1,100,3000,9101:117,9101:117,3020101:23,3020101:23,5,
500856201,5008562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500866201,5008662,1,100,3000,9101:117,9101:117,3020101:23,3020101:23,5,
500876201,5008762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500886201,5008862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500916201,5009162,1,100,3000,3592201:90_3592200:1,3592201:90_3592200:1,4592201:90,4592201:90,101,
500926201,5009262,1,100,3000,9101:136,9101:136,3020101:27,3020101:27,5,
500936201,5009362,1,100,3000,9101:136,9101:136,3020101:27,3020101:27,5,
500946201,5009462,1,100,3000,9101:136,9101:136,3020101:27,3020101:27,5,
500956201,5009562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500966201,5009662,1,100,3000,9101:136,9101:136,3020101:27,3020101:27,5,
500976201,5009762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
500986201,5009862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501016201,5010162,1,100,3000,3592201:100_3592200:1,3592201:100_3592200:1,4592201:100,4592201:100,101,
501026201,5010262,1,100,3000,9101:155,9101:155,3020101:31,3020101:31,5,
501036201,5010362,1,100,3000,9101:155,9101:155,3020101:31,3020101:31,5,
501046201,5010462,1,100,3000,9101:155,9101:155,3020101:31,3020101:31,5,
501056201,5010562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501066201,5010662,1,100,3000,9101:155,9101:155,3020101:31,3020101:31,5,
501076201,5010762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501086201,5010862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501116201,5011162,1,100,3000,3592201:110_3592200:1,3592201:110_3592200:1,4592201:110,4592201:110,101,
501126201,5011262,1,100,3000,9101:202,9101:202,3020101:38,3020101:42,5,
501136201,5011362,1,100,3000,9101:202,9101:202,3020101:38,3020101:42,5,
501146201,5011462,1,100,3000,9101:202,9101:202,3020101:38,3020101:42,5,
501156201,5011562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501166201,5011662,1,100,3000,9101:202,9101:202,3020101:38,3020101:42,5,
501176201,5011762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501186201,5011862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501216201,5012162,1,100,3000,3592201:120_3592200:1,3592201:120_3592200:1,4592201:120,4592201:120,101,
