paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
3120801,31,,,300002,1,10,70600,8,0,302101:25_302105:69_302102:12,"0,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2",0,30000,0,0,0,0,0,0,0,0
3120901,31,,,300002,1,11,87900,9,0,302101:20_302105:84_302102:16,"0,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2",0,30000,0,0,0,0,0,0,0,0
3121001,31,,,300002,1,12,106200,10,0,302101:15_302105:96_302102:24,"0,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3",0,30000,0,0,0,0,0,0,0,0
3131101,31,,,300003,1,1,0,1,303101,0:0,0,0,30000,0,0,"64,52",0,0,0,0,0
3131102,31,,,300003,1,2,0,1,0,303101:9_303105:23_303102:2,"0,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2",0,30000,0,0,0,0,0,0,0,0
3131103,31,,,300003,1,3,7000,1,303115,0:0,0,0,30000,0,0,"50,50",0,0,0,0,180
3131104,31,,,300003,1,4,8500,1,0,303101:14_303105:46_303102:4,"0,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2",0,30000,0,0,0,0,0,0,0,0
3210101,32,,,300001,1,1,0,1,301101,0:0,0,0,30000,0,0,"57,59",0,0,0,0,0
3210201,32,,,300001,1,2,1000,2,0,301101:9,"0,1,800,1,800,1,800,1,800,1,800,1,800,1,800,1,800,1",0,30000,0,0,0,0,0,0,0,0
3210321,32,,,300001,1,3,7800,3,0,301101:22_301105:7,"0,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1,600,1",0,30000,0,0,0,0,0,0,0,0
3210401,32,,,300001,1,4,25400,4,0,301101:25_301105:10,"0,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1,450,1",0,30000,0,0,0,0,0,0,0,0
3210501,32,,,300001,1,5,40900,5,0,301101:25_301105:13_301102:2,"0,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1,330,1",0,30000,0,0,0,0,0,0,0,0
3210601,32,,,300001,1,6,54200,6,0,301101:25_301105:21_301102:4,"0,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1,255,1",0,30000,0,0,0,0,0,0,0,0
3210701,32,,,300001,1,7,66500,7,0,301101:30_301105:24_301102:6,"0,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1,225,1",0,30000,0,0,0,0,0,0,0,0
3210801,32,,,300001,1,8,79700,8,0,301101:23_301105:39_301102:8,"0,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1,188,1",0,30000,0,0,0,0,0,0,0,0
3210901,32,,,300001,1,9,92900,9,0,301101:19_301105:49_301102:12,"0,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1,165,1",0,30000,0,0,0,0,0,0,0,0
3211001,32,,,300001,1,10,106100,10,0,301101:19_301105:63_301102:18,"0,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1,152,1",0,30000,0,0,0,0,0,0,0,0
3220101,32,,,300002,1,1,0,1,302101,0:0,0,0,30000,0,0,"49,64",0,0,0,0,0
3220102,32,,,300002,1,2,0,1,"302101,302101,302101,302101",0:0,0,0,30000,0,0,0,"49,64,4000",0,0,0,0
3220103,32,,,300002,1,3,1000,1,0,302101:13_302105:2,"0,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1,250,1",0,30000,0,0,0,0,0,0,0,0
3220201,32,,,300002,1,4,5300,2,0,302101:22_302105:8,"0,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2,440,2",0,30000,0,0,0,0,0,0,0,0
3220321,32,,,300002,1,5,11700,3,0,302101:28_302105:12,"0,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2,420,2",0,30000,0,0,0,0,0,0,0,0
3220401,32,,,300002,1,6,20100,4,0,302101:30_302105:18_302102:2,"0,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2",0,30000,0,0,0,0,0,0,0,0
3220501,32,,,300002,1,7,30500,5,0,302101:30_302105:26_302102:4,"0,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2,380,2",0,30000,0,0,0,0,0,0,0,0
3220601,32,,,300002,1,8,41900,6,0,302101:24_302105:44_302102:6,"0,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2,360,2",0,30000,0,0,0,0,0,0,0,0
3220701,32,,,300002,1,9,55300,7,0,302101:25_302105:57_302102:8,"0,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2,340,2",0,30000,0,0,0,0,0,0,0,0
3220801,32,,,300002,1,10,70600,8,0,302101:25_302105:69_302102:12,"0,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2,320,2",0,30000,0,0,0,0,0,0,0,0
3220901,32,,,300002,1,11,87900,9,0,302101:20_302105:84_302102:16,"0,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2",0,30000,0,0,0,0,0,0,0,0
3221001,32,,,300002,1,12,106200,10,0,302101:15_302105:96_302102:24,"0,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3,420,3",0,30000,0,0,0,0,0,0,0,0
3232101,32,,,300003,1,1,0,1,303101,0:0,0,0,30000,0,0,"64,52",0,0,0,0,0
3232102,32,,,300003,1,2,0,1,0,303101:9_303105:23_303102:2,"0,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2,400,2",0,30000,0,0,0,0,0,0,0,0
3232103,32,,,300003,1,3,7000,1,303115,0:0,0,0,30000,0,0,"50,50",0,0,0,0,0
3232104,32,,,300003,1,4,8500,1,0,303101:14_303105:46_303102:4,"0,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2,300,2",0,30000,0,0,0,0,0,0,0,0
