paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1010018,101,18,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010019,101,19,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010020,101,20,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010021,101,21,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010022,101,22,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010023,101,23,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010024,101,24,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010025,101,25,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010026,101,26,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010027,101,27,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010028,101,28,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010029,101,29,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010030,101,30,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010031,101,31,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010032,101,32,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010033,101,33,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010034,101,34,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010035,101,35,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010036,101,36,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010037,101,37,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010038,101,38,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010039,101,39,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010040,101,40,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010041,101,41,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010042,101,42,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010043,101,43,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010044,101,44,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010045,101,45,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010046,101,46,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010047,101,47,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010048,101,48,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010049,101,49,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010050,101,50,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010051,101,51,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010052,101,52,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010053,101,53,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010054,101,54,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010055,101,55,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010056,101,56,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010057,101,57,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010058,101,58,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010059,101,59,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1010060,101,60,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100,201:100_202:100_203:100_204:100_205:100
1020002,102,2,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020003,102,3,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020004,102,4,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020005,102,5,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020006,102,6,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020007,102,7,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020008,102,8,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020009,102,9,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020010,102,10,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020011,102,11,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020012,102,12,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020013,102,13,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020014,102,14,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020015,102,15,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020016,102,16,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020017,102,17,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020018,102,18,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020019,102,19,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020020,102,20,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020021,102,21,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020022,102,22,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020023,102,23,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020024,102,24,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020025,102,25,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020026,102,26,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020027,102,27,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020028,102,28,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020029,102,29,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020030,102,30,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020031,102,31,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020032,102,32,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020033,102,33,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020034,102,34,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020035,102,35,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020036,102,36,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020037,102,37,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020038,102,38,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020039,102,39,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020040,102,40,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020041,102,41,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020042,102,42,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020043,102,43,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020044,102,44,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020045,102,45,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020046,102,46,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020047,102,47,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020048,102,48,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020049,102,49,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020050,102,50,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020051,102,51,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020052,102,52,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020053,102,53,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020054,102,54,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020055,102,55,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020056,102,56,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020057,102,57,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020058,102,58,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020059,102,59,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1020060,102,60,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100,301:100_302:100_303:100_304:100_305:100
1030002,103,2,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030003,103,3,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030004,103,4,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030005,103,5,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
